0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60
0.86156,0.85968,0.85781,0.85593,0.85405,0.85217,0.85028,0.84839,0.84651,0.84462,0.84273,0.84083,0.83894,0.83704,0.83514,0.83324,0.83133,0.82942,0.82752,0.8256,0.82369,0.82178,0.81986,0.81794,0.81602,0.81409,0.81217,0.81024,0.80831,0.80638,0.80445,0.80251,0.80058,0.79864,0.79671,0.79477,0.79283,0.79089,0.78896,0.78702,0.78508,0.78314,0.7812,0.77926,0.77733,0.77539,0.77346,0.77152,0.76959,0.76765,0.76572,0.76379,0.76186,0.75993,0.75801,0.75608,0.75416,0.75223,0.75031,0.74839,0.74647
0.85968,0.85781,0.85593,0.85405,0.85217,0.85028,0.84839,0.84651,0.84462,0.84273,0.84083,0.83894,0.83704,0.83514,0.83324,0.83133,0.82942,0.82752,0.8256,0.82369,0.82178,0.81986,0.81794,0.81602,0.81409,0.81217,0.81024,0.80831,0.80638,0.80445,0.80251,0.80058,0.79864,0.79671,0.79477,0.79283,0.79089,0.78896,0.78702,0.78508,0.78314,0.7812,0.77926,0.77733,0.77539,0.77346,0.77152,0.76959,0.76765,0.76572,0.76379,0.76186,0.75993,0.75801,0.75608,0.75416,0.75223,0.75031,0.74839,0.74647,0.74455
0.85781,0.85593,0.85405,0.85217,0.85028,0.84839,0.84651,0.84462,0.84273,0.84083,0.83894,0.83704,0.83514,0.83324,0.83133,0.82942,0.82752,0.8256,0.82369,0.82178,0.81986,0.81794,0.81602,0.81409,0.81217,0.81024,0.80831,0.80638,0.80445,0.80251,0.80058,0.79864,0.79671,0.79477,0.79283,0.79089,0.78896,0.78702,0.78508,0.78314,0.7812,0.77926,0.77733,0.77539,0.77346,0.77152,0.76959,0.76765,0.76572,0.76379,0.76186,0.75993,0.75801,0.75608,0.75416,0.75223,0.75031,0.74839,0.74647,0.74455,0.74263
0.85593,0.85405,0.85217,0.85028,0.84839,0.84651,0.84462,0.84273,0.84083,0.83894,0.83704,0.83514,0.83324,0.83133,0.82942,0.82752,0.8256,0.82369,0.82178,0.81986,0.81794,0.81602,0.81409,0.81217,0.81024,0.80831,0.80638,0.80445,0.80251,0.80058,0.79864,0.79671,0.79477,0.79283,0.79089,0.78896,0.78702,0.78508,0.78314,0.7812,0.77926,0.77733,0.77539,0.77346,0.77152,0.76959,0.76765,0.76572,0.76379,0.76186,0.75993,0.75801,0.75608,0.75416,0.75223,0.75031,0.74839,0.74647,0.74455,0.74263,0.74071
0.85405,0.85217,0.85028,0.84839,0.84651,0.84462,0.84273,0.84083,0.83894,0.83704,0.83514,0.83324,0.83133,0.82942,0.82752,0.8256,0.82369,0.82178,0.81986,0.81794,0.81602,0.81409,0.81217,0.81024,0.80831,0.80638,0.80445,0.80251,0.80058,0.79864,0.79671,0.79477,0.79283,0.79089,0.78896,0.78702,0.78508,0.78314,0.7812,0.77926,0.77733,0.77539,0.77346,0.77152,0.76959,0.76765,0.76572,0.76379,0.76186,0.75993,0.75801,0.75608,0.75416,0.75223,0.75031,0.74839,0.74647,0.74455,0.74263,0.74071,0.7388
0.85217,0.85028,0.84839,0.84651,0.84462,0.84273,0.84083,0.83894,0.83704,0.83514,0.83324,0.83133,0.82942,0.82752,0.8256,0.82369,0.82178,0.81986,0.81794,0.81602,0.81409,0.81217,0.81024,0.80831,0.80638,0.80445,0.80251,0.80058,0.79864,0.79671,0.79477,0.79283,0.79089,0.78896,0.78702,0.78508,0.78314,0.7812,0.77926,0.77733,0.77539,0.77346,0.77152,0.76959,0.76765,0.76572,0.76379,0.76186,0.75993,0.75801,0.75608,0.75416,0.75223,0.75031,0.74839,0.74647,0.74455,0.74263,0.74071,0.7388,0.73688
0.85028,0.84839,0.84651,0.84462,0.84273,0.84083,0.83894,0.83704,0.83514,0.83324,0.83133,0.82942,0.82752,0.8256,0.82369,0.82178,0.81986,0.81794,0.81602,0.81409,0.81217,0.81024,0.80831,0.80638,0.80445,0.80251,0.80058,0.79864,0.79671,0.79477,0.79283,0.79089,0.78896,0.78702,0.78508,0.78314,0.7812,0.77926,0.77733,0.77539,0.77346,0.77152,0.76959,0.76765,0.76572,0.76379,0.76186,0.75993,0.75801,0.75608,0.75416,0.75223,0.75031,0.74839,0.74647,0.74455,0.74263,0.74071,0.7388,0.73688,0.73497
0.84839,0.84651,0.84462,0.84273,0.84083,0.83894,0.83704,0.83514,0.83324,0.83133,0.82942,0.82752,0.8256,0.82369,0.82178,0.81986,0.81794,0.81602,0.81409,0.81217,0.81024,0.80831,0.80638,0.80445,0.80251,0.80058,0.79864,0.79671,0.79477,0.79283,0.79089,0.78896,0.78702,0.78508,0.78314,0.7812,0.77926,0.77733,0.77539,0.77346,0.77152,0.76959,0.76765,0.76572,0.76379,0.76186,0.75993,0.75801,0.75608,0.75416,0.75223,0.75031,0.74839,0.74647,0.74455,0.74263,0.74071,0.7388,0.73688,0.73497,0.73305
0.84651,0.84462,0.84273,0.84083,0.83894,0.83704,0.83514,0.83324,0.83133,0.82942,0.82752,0.8256,0.82369,0.82178,0.81986,0.81794,0.81602,0.81409,0.81217,0.81024,0.80831,0.80638,0.80445,0.80251,0.80058,0.79864,0.79671,0.79477,0.79283,0.79089,0.78896,0.78702,0.78508,0.78314,0.7812,0.77926,0.77733,0.77539,0.77346,0.77152,0.76959,0.76765,0.76572,0.76379,0.76186,0.75993,0.75801,0.75608,0.75416,0.75223,0.75031,0.74839,0.74647,0.74455,0.74263,0.74071,0.7388,0.73688,0.73497,0.73305,0.73114
0.84462,0.84273,0.84083,0.83894,0.83704,0.83514,0.83324,0.83133,0.82942,0.82752,0.8256,0.82369,0.82178,0.81986,0.81794,0.81602,0.81409,0.81217,0.81024,0.80831,0.80638,0.80445,0.80251,0.80058,0.79864,0.79671,0.79477,0.79283,0.79089,0.78896,0.78702,0.78508,0.78314,0.7812,0.77926,0.77733,0.77539,0.77346,0.77152,0.76959,0.76765,0.76572,0.76379,0.76186,0.75993,0.75801,0.75608,0.75416,0.75223,0.75031,0.74839,0.74647,0.74455,0.74263,0.74071,0.7388,0.73688,0.73497,0.73305,0.73114,0.72923
0.84273,0.84083,0.83894,0.83704,0.83514,0.83324,0.83133,0.82942,0.82752,0.8256,0.82369,0.82178,0.81986,0.81794,0.81602,0.81409,0.81217,0.81024,0.80831,0.80638,0.80445,0.80251,0.80058,0.79864,0.79671,0.79477,0.79283,0.79089,0.78896,0.78702,0.78508,0.78314,0.7812,0.77926,0.77733,0.77539,0.77346,0.77152,0.76959,0.76765,0.76572,0.76379,0.76186,0.75993,0.75801,0.75608,0.75416,0.75223,0.75031,0.74839,0.74647,0.74455,0.74263,0.74071,0.7388,0.73688,0.73497,0.73305,0.73114,0.72923,0.72731
0.84083,0.83894,0.83704,0.83514,0.83324,0.83133,0.82942,0.82752,0.8256,0.82369,0.82178,0.81986,0.81794,0.81602,0.81409,0.81217,0.81024,0.80831,0.80638,0.80445,0.80251,0.80058,0.79864,0.79671,0.79477,0.79283,0.79089,0.78896,0.78702,0.78508,0.78314,0.7812,0.77926,0.77733,0.77539,0.77346,0.77152,0.76959,0.76765,0.76572,0.76379,0.76186,0.75993,0.75801,0.75608,0.75416,0.75223,0.75031,0.74839,0.74647,0.74455,0.74263,0.74071,0.7388,0.73688,0.73497,0.73305,0.73114,0.72923,0.72731,0.7254
0.83894,0.83704,0.83514,0.83324,0.83133,0.82942,0.82752,0.8256,0.82369,0.82178,0.81986,0.81794,0.81602,0.81409,0.81217,0.81024,0.80831,0.80638,0.80445,0.80251,0.80058,0.79864,0.79671,0.79477,0.79283,0.79089,0.78896,0.78702,0.78508,0.78314,0.7812,0.77926,0.77733,0.77539,0.77346,0.77152,0.76959,0.76765,0.76572,0.76379,0.76186,0.75993,0.75801,0.75608,0.75416,0.75223,0.75031,0.74839,0.74647,0.74455,0.74263,0.74071,0.7388,0.73688,0.73497,0.73305,0.73114,0.72923,0.72731,0.7254,0.72349
0.83704,0.83514,0.83324,0.83133,0.82942,0.82752,0.8256,0.82369,0.82178,0.81986,0.81794,0.81602,0.81409,0.81217,0.81024,0.80831,0.80638,0.80445,0.80251,0.80058,0.79864,0.79671,0.79477,0.79283,0.79089,0.78896,0.78702,0.78508,0.78314,0.7812,0.77926,0.77733,0.77539,0.77346,0.77152,0.76959,0.76765,0.76572,0.76379,0.76186,0.75993,0.75801,0.75608,0.75416,0.75223,0.75031,0.74839,0.74647,0.74455,0.74263,0.74071,0.7388,0.73688,0.73497,0.73305,0.73114,0.72923,0.72731,0.7254,0.72349,0.72158
0.83514,0.83324,0.83133,0.82942,0.82752,0.8256,0.82369,0.82178,0.81986,0.81794,0.81602,0.81409,0.81217,0.81024,0.80831,0.80638,0.80445,0.80251,0.80058,0.79864,0.79671,0.79477,0.79283,0.79089,0.78896,0.78702,0.78508,0.78314,0.7812,0.77926,0.77733,0.77539,0.77346,0.77152,0.76959,0.76765,0.76572,0.76379,0.76186,0.75993,0.75801,0.75608,0.75416,0.75223,0.75031,0.74839,0.74647,0.74455,0.74263,0.74071,0.7388,0.73688,0.73497,0.73305,0.73114,0.72923,0.72731,0.7254,0.72349,0.72158,0.71967
0.83324,0.83133,0.82942,0.82752,0.8256,0.82369,0.82178,0.81986,0.81794,0.81602,0.81409,0.81217,0.81024,0.80831,0.80638,0.80445,0.80251,0.80058,0.79864,0.79671,0.79477,0.79283,0.79089,0.78896,0.78702,0.78508,0.78314,0.7812,0.77926,0.77733,0.77539,0.77346,0.77152,0.76959,0.76765,0.76572,0.76379,0.76186,0.75993,0.75801,0.75608,0.75416,0.75223,0.75031,0.74839,0.74647,0.74455,0.74263,0.74071,0.7388,0.73688,0.73497,0.73305,0.73114,0.72923,0.72731,0.7254,0.72349,0.72158,0.71967,0.71775
0.83133,0.82942,0.82752,0.8256,0.82369,0.82178,0.81986,0.81794,0.81602,0.81409,0.81217,0.81024,0.80831,0.80638,0.80445,0.80251,0.80058,0.79864,0.79671,0.79477,0.79283,0.79089,0.78896,0.78702,0.78508,0.78314,0.7812,0.77926,0.77733,0.77539,0.77346,0.77152,0.76959,0.76765,0.76572,0.76379,0.76186,0.75993,0.75801,0.75608,0.75416,0.75223,0.75031,0.74839,0.74647,0.74455,0.74263,0.74071,0.7388,0.73688,0.73497,0.73305,0.73114,0.72923,0.72731,0.7254,0.72349,0.72158,0.71967,0.71775,0.71584
0.82942,0.82752,0.8256,0.82369,0.82178,0.81986,0.81794,0.81602,0.81409,0.81217,0.81024,0.80831,0.80638,0.80445,0.80251,0.80058,0.79864,0.79671,0.79477,0.79283,0.79089,0.78896,0.78702,0.78508,0.78314,0.7812,0.77926,0.77733,0.77539,0.77346,0.77152,0.76959,0.76765,0.76572,0.76379,0.76186,0.75993,0.75801,0.75608,0.75416,0.75223,0.75031,0.74839,0.74647,0.74455,0.74263,0.74071,0.7388,0.73688,0.73497,0.73305,0.73114,0.72923,0.72731,0.7254,0.72349,0.72158,0.71967,0.71775,0.71584,0.71393
0.82752,0.8256,0.82369,0.82178,0.81986,0.81794,0.81602,0.81409,0.81217,0.81024,0.80831,0.80638,0.80445,0.80251,0.80058,0.79864,0.79671,0.79477,0.79283,0.79089,0.78896,0.78702,0.78508,0.78314,0.7812,0.77926,0.77733,0.77539,0.77346,0.77152,0.76959,0.76765,0.76572,0.76379,0.76186,0.75993,0.75801,0.75608,0.75416,0.75223,0.75031,0.74839,0.74647,0.74455,0.74263,0.74071,0.7388,0.73688,0.73497,0.73305,0.73114,0.72923,0.72731,0.7254,0.72349,0.72158,0.71967,0.71775,0.71584,0.71393,0.71203
0.8256,0.82369,0.82178,0.81986,0.81794,0.81602,0.81409,0.81217,0.81024,0.80831,0.80638,0.80445,0.80251,0.80058,0.79864,0.79671,0.79477,0.79283,0.79089,0.78896,0.78702,0.78508,0.78314,0.7812,0.77926,0.77733,0.77539,0.77346,0.77152,0.76959,0.76765,0.76572,0.76379,0.76186,0.75993,0.75801,0.75608,0.75416,0.75223,0.75031,0.74839,0.74647,0.74455,0.74263,0.74071,0.7388,0.73688,0.73497,0.73305,0.73114,0.72923,0.72731,0.7254,0.72349,0.72158,0.71967,0.71775,0.71584,0.71393,0.71203,0.71012
0.82369,0.82178,0.81986,0.81794,0.81602,0.81409,0.81217,0.81024,0.80831,0.80638,0.80445,0.80251,0.80058,0.79864,0.79671,0.79477,0.79283,0.79089,0.78896,0.78702,0.78508,0.78314,0.7812,0.77926,0.77733,0.77539,0.77346,0.77152,0.76959,0.76765,0.76572,0.76379,0.76186,0.75993,0.75801,0.75608,0.75416,0.75223,0.75031,0.74839,0.74647,0.74455,0.74263,0.74071,0.7388,0.73688,0.73497,0.73305,0.73114,0.72923,0.72731,0.7254,0.72349,0.72158,0.71967,0.71775,0.71584,0.71393,0.71203,0.71012,0.70821
0.82178,0.81986,0.81794,0.81602,0.81409,0.81217,0.81024,0.80831,0.80638,0.80445,0.80251,0.80058,0.79864,0.79671,0.79477,0.79283,0.79089,0.78896,0.78702,0.78508,0.78314,0.7812,0.77926,0.77733,0.77539,0.77346,0.77152,0.76959,0.76765,0.76572,0.76379,0.76186,0.75993,0.75801,0.75608,0.75416,0.75223,0.75031,0.74839,0.74647,0.74455,0.74263,0.74071,0.7388,0.73688,0.73497,0.73305,0.73114,0.72923,0.72731,0.7254,0.72349,0.72158,0.71967,0.71775,0.71584,0.71393,0.71203,0.71012,0.70821,0.7063
0.81986,0.81794,0.81602,0.81409,0.81217,0.81024,0.80831,0.80638,0.80445,0.80251,0.80058,0.79864,0.79671,0.79477,0.79283,0.79089,0.78896,0.78702,0.78508,0.78314,0.7812,0.77926,0.77733,0.77539,0.77346,0.77152,0.76959,0.76765,0.76572,0.76379,0.76186,0.75993,0.75801,0.75608,0.75416,0.75223,0.75031,0.74839,0.74647,0.74455,0.74263,0.74071,0.7388,0.73688,0.73497,0.73305,0.73114,0.72923,0.72731,0.7254,0.72349,0.72158,0.71967,0.71775,0.71584,0.71393,0.71203,0.71012,0.70821,0.7063,0.70439
0.81794,0.81602,0.81409,0.81217,0.81024,0.80831,0.80638,0.80445,0.80251,0.80058,0.79864,0.79671,0.79477,0.79283,0.79089,0.78896,0.78702,0.78508,0.78314,0.7812,0.77926,0.77733,0.77539,0.77346,0.77152,0.76959,0.76765,0.76572,0.76379,0.76186,0.75993,0.75801,0.75608,0.75416,0.75223,0.75031,0.74839,0.74647,0.74455,0.74263,0.74071,0.7388,0.73688,0.73497,0.73305,0.73114,0.72923,0.72731,0.7254,0.72349,0.72158,0.71967,0.71775,0.71584,0.71393,0.71203,0.71012,0.70821,0.7063,0.70439,0.70249
0.81602,0.81409,0.81217,0.81024,0.80831,0.80638,0.80445,0.80251,0.80058,0.79864,0.79671,0.79477,0.79283,0.79089,0.78896,0.78702,0.78508,0.78314,0.7812,0.77926,0.77733,0.77539,0.77346,0.77152,0.76959,0.76765,0.76572,0.76379,0.76186,0.75993,0.75801,0.75608,0.75416,0.75223,0.75031,0.74839,0.74647,0.74455,0.74263,0.74071,0.7388,0.73688,0.73497,0.73305,0.73114,0.72923,0.72731,0.7254,0.72349,0.72158,0.71967,0.71775,0.71584,0.71393,0.71203,0.71012,0.70821,0.7063,0.70439,0.70249,0.70058
0.81409,0.81217,0.81024,0.80831,0.80638,0.80445,0.80251,0.80058,0.79864,0.79671,0.79477,0.79283,0.79089,0.78896,0.78702,0.78508,0.78314,0.7812,0.77926,0.77733,0.77539,0.77346,0.77152,0.76959,0.76765,0.76572,0.76379,0.76186,0.75993,0.75801,0.75608,0.75416,0.75223,0.75031,0.74839,0.74647,0.74455,0.74263,0.74071,0.7388,0.73688,0.73497,0.73305,0.73114,0.72923,0.72731,0.7254,0.72349,0.72158,0.71967,0.71775,0.71584,0.71393,0.71203,0.71012,0.70821,0.7063,0.70439,0.70249,0.70058,0.69868
0.81217,0.81024,0.80831,0.80638,0.80445,0.80251,0.80058,0.79864,0.79671,0.79477,0.79283,0.79089,0.78896,0.78702,0.78508,0.78314,0.7812,0.77926,0.77733,0.77539,0.77346,0.77152,0.76959,0.76765,0.76572,0.76379,0.76186,0.75993,0.75801,0.75608,0.75416,0.75223,0.75031,0.74839,0.74647,0.74455,0.74263,0.74071,0.7388,0.73688,0.73497,0.73305,0.73114,0.72923,0.72731,0.7254,0.72349,0.72158,0.71967,0.71775,0.71584,0.71393,0.71203,0.71012,0.70821,0.7063,0.70439,0.70249,0.70058,0.69868,0.69677
0.81024,0.80831,0.80638,0.80445,0.80251,0.80058,0.79864,0.79671,0.79477,0.79283,0.79089,0.78896,0.78702,0.78508,0.78314,0.7812,0.77926,0.77733,0.77539,0.77346,0.77152,0.76959,0.76765,0.76572,0.76379,0.76186,0.75993,0.75801,0.75608,0.75416,0.75223,0.75031,0.74839,0.74647,0.74455,0.74263,0.74071,0.7388,0.73688,0.73497,0.73305,0.73114,0.72923,0.72731,0.7254,0.72349,0.72158,0.71967,0.71775,0.71584,0.71393,0.71203,0.71012,0.70821,0.7063,0.70439,0.70249,0.70058,0.69868,0.69677,0.69487
0.80831,0.80638,0.80445,0.80251,0.80058,0.79864,0.79671,0.79477,0.79283,0.79089,0.78896,0.78702,0.78508,0.78314,0.7812,0.77926,0.77733,0.77539,0.77346,0.77152,0.76959,0.76765,0.76572,0.76379,0.76186,0.75993,0.75801,0.75608,0.75416,0.75223,0.75031,0.74839,0.74647,0.74455,0.74263,0.74071,0.7388,0.73688,0.73497,0.73305,0.73114,0.72923,0.72731,0.7254,0.72349,0.72158,0.71967,0.71775,0.71584,0.71393,0.71203,0.71012,0.70821,0.7063,0.70439,0.70249,0.70058,0.69868,0.69677,0.69487,0.69297
0.80638,0.80445,0.80251,0.80058,0.79864,0.79671,0.79477,0.79283,0.79089,0.78896,0.78702,0.78508,0.78314,0.7812,0.77926,0.77733,0.77539,0.77346,0.77152,0.76959,0.76765,0.76572,0.76379,0.76186,0.75993,0.75801,0.75608,0.75416,0.75223,0.75031,0.74839,0.74647,0.74455,0.74263,0.74071,0.7388,0.73688,0.73497,0.73305,0.73114,0.72923,0.72731,0.7254,0.72349,0.72158,0.71967,0.71775,0.71584,0.71393,0.71203,0.71012,0.70821,0.7063,0.70439,0.70249,0.70058,0.69868,0.69677,0.69487,0.69297,0.69107
0.80445,0.80251,0.80058,0.79864,0.79671,0.79477,0.79283,0.79089,0.78896,0.78702,0.78508,0.78314,0.7812,0.77926,0.77733,0.77539,0.77346,0.77152,0.76959,0.76765,0.76572,0.76379,0.76186,0.75993,0.75801,0.75608,0.75416,0.75223,0.75031,0.74839,0.74647,0.74455,0.74263,0.74071,0.7388,0.73688,0.73497,0.73305,0.73114,0.72923,0.72731,0.7254,0.72349,0.72158,0.71967,0.71775,0.71584,0.71393,0.71203,0.71012,0.70821,0.7063,0.70439,0.70249,0.70058,0.69868,0.69677,0.69487,0.69297,0.69107,0.68917
0.80251,0.80058,0.79864,0.79671,0.79477,0.79283,0.79089,0.78896,0.78702,0.78508,0.78314,0.7812,0.77926,0.77733,0.77539,0.77346,0.77152,0.76959,0.76765,0.76572,0.76379,0.76186,0.75993,0.75801,0.75608,0.75416,0.75223,0.75031,0.74839,0.74647,0.74455,0.74263,0.74071,0.7388,0.73688,0.73497,0.73305,0.73114,0.72923,0.72731,0.7254,0.72349,0.72158,0.71967,0.71775,0.71584,0.71393,0.71203,0.71012,0.70821,0.7063,0.70439,0.70249,0.70058,0.69868,0.69677,0.69487,0.69297,0.69107,0.68917,0.68727
0.80058,0.79864,0.79671,0.79477,0.79283,0.79089,0.78896,0.78702,0.78508,0.78314,0.7812,0.77926,0.77733,0.77539,0.77346,0.77152,0.76959,0.76765,0.76572,0.76379,0.76186,0.75993,0.75801,0.75608,0.75416,0.75223,0.75031,0.74839,0.74647,0.74455,0.74263,0.74071,0.7388,0.73688,0.73497,0.73305,0.73114,0.72923,0.72731,0.7254,0.72349,0.72158,0.71967,0.71775,0.71584,0.71393,0.71203,0.71012,0.70821,0.7063,0.70439,0.70249,0.70058,0.69868,0.69677,0.69487,0.69297,0.69107,0.68917,0.68727,0.68538
0.79864,0.79671,0.79477,0.79283,0.79089,0.78896,0.78702,0.78508,0.78314,0.7812,0.77926,0.77733,0.77539,0.77346,0.77152,0.76959,0.76765,0.76572,0.76379,0.76186,0.75993,0.75801,0.75608,0.75416,0.75223,0.75031,0.74839,0.74647,0.74455,0.74263,0.74071,0.7388,0.73688,0.73497,0.73305,0.73114,0.72923,0.72731,0.7254,0.72349,0.72158,0.71967,0.71775,0.71584,0.71393,0.71203,0.71012,0.70821,0.7063,0.70439,0.70249,0.70058,0.69868,0.69677,0.69487,0.69297,0.69107,0.68917,0.68727,0.68538,0.68348
0.79671,0.79477,0.79283,0.79089,0.78896,0.78702,0.78508,0.78314,0.7812,0.77926,0.77733,0.77539,0.77346,0.77152,0.76959,0.76765,0.76572,0.76379,0.76186,0.75993,0.75801,0.75608,0.75416,0.75223,0.75031,0.74839,0.74647,0.74455,0.74263,0.74071,0.7388,0.73688,0.73497,0.73305,0.73114,0.72923,0.72731,0.7254,0.72349,0.72158,0.71967,0.71775,0.71584,0.71393,0.71203,0.71012,0.70821,0.7063,0.70439,0.70249,0.70058,0.69868,0.69677,0.69487,0.69297,0.69107,0.68917,0.68727,0.68538,0.68348,0.68159
0.79477,0.79283,0.79089,0.78896,0.78702,0.78508,0.78314,0.7812,0.77926,0.77733,0.77539,0.77346,0.77152,0.76959,0.76765,0.76572,0.76379,0.76186,0.75993,0.75801,0.75608,0.75416,0.75223,0.75031,0.74839,0.74647,0.74455,0.74263,0.74071,0.7388,0.73688,0.73497,0.73305,0.73114,0.72923,0.72731,0.7254,0.72349,0.72158,0.71967,0.71775,0.71584,0.71393,0.71203,0.71012,0.70821,0.7063,0.70439,0.70249,0.70058,0.69868,0.69677,0.69487,0.69297,0.69107,0.68917,0.68727,0.68538,0.68348,0.68159,0.6797
